4999.0,//item.jd.com/100005171461.html

5499.0,//item.jd.com/100011386554.html

4199.0,//item.jd.com/100010816812.html

7299.0,//item.jd.com/100006460635.html

4499.0,//item.jd.com/100013023568.html

5699.0,//item.jd.com/100012885246.html

4299.0,//item.jd.com/100006546527.html

4299.0,//item.jd.com/100010879626.html

6099.0,//item.jd.com/100012885264.html

5599.0,//item.jd.com/100011773090.html

6299.0,//item.jd.com/100006487373.html

6399.0,//item.jd.com/100012950510.html

4299.0,//item.jd.com/100012583158.html

9499.0,//item.jd.com/100013054330.html

4599.0,//item.jd.com/100004563443.html

5999.0,//item.jd.com/100011177202.html

6399.0,//item.jd.com/100012950506.html

5999.0,//item.jd.com/100013171828.html

4499.0,//item.jd.com/100007161973.html

7699.0,//item.jd.com/100006288375.html

4699.0,//item.jd.com/100006893703.html

3599.0,//item.jd.com/100012445728.html

7399.0,//item.jd.com/100012950554.html

7399.0,//item.jd.com/100007078171.html

8199.0,//item.jd.com/100006690593.html

6499.0,//item.jd.com/100007045421.html

4699.0,//item.jd.com/100011045982.html

5599.0,//item.jd.com/100007539330.html

4499.0,//item.jd.com/100004508927.html

4099.0,//item.jd.com/100012516428.html

3899.0,//item.jd.com/100012039000.html

6299.0,//item.jd.com/100012177990.html

6499.0,//item.jd.com/100012885240.html

7699.0,//item.jd.com/100007045417.html

4099.0,//item.jd.com/100006893701.html

4299.0,//item.jd.com/100010879608.html

4199.0,//item.jd.com/100006008837.html

4299.0,//item.jd.com/100006461093.html

9999.0,//item.jd.com/100006589421.html

9999.0,//item.jd.com/100007136953.html

6799.0,//item.jd.com/100007539322.html

7299.0,//item.jd.com/100005603834.html

6299.0,//item.jd.com/100012082340.html

6999.0,//item.jd.com/100011176576.html

5499.0,//item.jd.com/100006567337.html

7199.0,//item.jd.com/100013068394.html

3899.0,//item.jd.com/100006040247.html

18999.0,//item.jd.com/100005638677.html

9999.0,//item.jd.com/100005653633.html

12999.0,//item.jd.com/100012038784.html

8299.0,//item.jd.com/45913080274.html

4999.0,//item.jd.com/100005729171.html

5199.0,//item.jd.com/100005217597.html

5699.0,//item.jd.com/100007818806.html

6999.0,//item.jd.com/100011719540.html

5899.0,//item.jd.com/100011177234.html

4299.0,//item.jd.com/100004364088.html

14499.0,//item.jd.com/100007136959.html

8999.0,//item.jd.com/100003396847.html

7299.0,//item.jd.com/100012062390.html

7149.0,//item.jd.com/100012177988.html

18999.0,//item.jd.com/100010079898.html

6299.0,//item.jd.com/100003395615.html

5499.0,//item.jd.com/100012751534.html

7799.0,//item.jd.com/60380476105.html

6099.0,//item.jd.com/100012885262.html

4799.0,//item.jd.com/100001762851.html

6399.0,//item.jd.com/100004311524.html

5599.0,//item.jd.com/100006546573.html

5999.0,//item.jd.com/100011177180.html

6999.0,//item.jd.com/100009430044.html

3599.0,//item.jd.com/100011513428.html

4979.0,//item.jd.com/100009182968.html

7199.0,//item.jd.com/100004915725.html

4299.0,//item.jd.com/100010824220.html

8099.0,//item.jd.com/100005606318.html

8699.0,//item.jd.com/100009083152.html

4299.0,//item.jd.com/100007934914.html

6999.0,//item.jd.com/100004311526.html

6399.0,//item.jd.com/100005772313.html

5699.0,//item.jd.com/100005886932.html

8999.0,//item.jd.com/100012038814.html

4999.0,//item.jd.com/100006472357.html

4499.0,//item.jd.com/100012979450.html

11888.0,//item.jd.com/100009186338.html

12999.0,//item.jd.com/100012038786.html

6999.0,//item.jd.com/100005625380.html

3999.0,//item.jd.com/100003269299.html

4299.0,//item.jd.com/100003949311.html

5299.0,//item.jd.com/55983367371.html

5299.0,//item.jd.com/100009238742.html

6999.0,//item.jd.com/100012177992.html

13499.0,//item.jd.com/100005419419.html

7399.0,//item.jd.com/100005625392.html

6599.0,//item.jd.com/100003406367.html

4799.0,//item.jd.com/6072614.html

6099.0,//item.jd.com/100002391174.html

6999.0,//item.jd.com/100002844901.html

9499.0,//item.jd.com/100007151997.html

9999.0,//item.jd.com/100011979220.html

7999.0,//item.jd.com/100003150685.html

3899.0,//item.jd.com/100006619423.html

12999.0,//item.jd.com/100003557929.html

3999.0,//item.jd.com/100010826856.html

15999.0,//item.jd.com/100013068436.html

7999.0,//item.jd.com/100011979218.html

4299.0,//item.jd.com/100005224917.html

15999.0,//item.jd.com/100013072816.html

4699.0,//item.jd.com/100012595584.html

10999.0,//item.jd.com/100004442453.html

9899.0,//item.jd.com/100008602068.html

9499.0,//item.jd.com/100003898883.html

4499.0,//item.jd.com/100013119078.html

5799.0,//item.jd.com/100005011386.html

6199.0,//item.jd.com/100013066160.html

5689.0,//item.jd.com/100003052761.html

5299.0,//item.jd.com/100011213616.html

5499.0,//item.jd.com/100003395617.html

5499.0,//item.jd.com/100006863273.html

10599.0,//item.jd.com/100008492950.html

9999.0,//item.jd.com/100012177978.html

5199.0,//item.jd.com/100006619345.html

8499.0,//item.jd.com/63773446765.html

4099.0,//item.jd.com/100004770245.html

7499.0,//item.jd.com/100001656131.html

9699.0,//item.jd.com/100003688077.html

12999.0,//item.jd.com/100012177980.html

5099.0,//item.jd.com/100008961702.html

7299.0,//item.jd.com/100010342228.html

11499.0,//item.jd.com/100007136955.html

5499.0,//item.jd.com/100005188045.html

4299.0,//item.jd.com/100003546759.html

14469.0,//item.jd.com/100005523703.html

4999.0,//item.jd.com/100011384574.html

6299.0,//item.jd.com/100005171159.html

3399.0,//item.jd.com/100011088800.html

5399.0,//item.jd.com/100012558282.html

4399.0,//item.jd.com/100006842477.html

3999.0,//item.jd.com/100011871798.html

6499.0,//item.jd.com/100010903936.html

3999.0,//item.jd.com/100004286189.html

7999.0,//item.jd.com/100005550829.html

3699.0,//item.jd.com/100006706156.html

4499.0,//item.jd.com/100007317098.html

4499.0,//item.jd.com/100003335145.html

5769.0,//item.jd.com/100012037330.html

5499.0,//item.jd.com/100006189287.html

13699.0,//item.jd.com/100005855234.html

8999.0,//item.jd.com/100005258005.html

9499.0,//item.jd.com/100010774634.html

5799.0,//item.jd.com/100010259526.html

3999.0,//item.jd.com/100008645054.html

4419.0,//item.jd.com/100012037332.html

8699.0,//item.jd.com/100013068396.html

6899.0,//item.jd.com/100008638952.html

7499.0,//item.jd.com/100006743207.html

2199.0,//item.jd.com/100004049003.html

4799.0,//item.jd.com/100006392085.html

7499.0,//item.jd.com/100009083154.html

